<<<<<<< HEAD
,Time_stamp [s],id_drone,T_amb [°C],T-right,T-left,wind speed [m/s],wind angle[°],position_x [m],position_y [m],UAV speed [m/s],battery level [%],waypoint distance [m],distance from GS [m],bitrate [Mbps]
429,129.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,628.9049164229368,243.6187664528955,7.835942173981705,48.841665941129605,808.0529038817846,1011.6624283105438,0.025
430,132.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,284.1562380000364,111.36743260800422,18.706520594380734,48.65518867382366,50.28399849959959,457.80106317053406,0.1
431,132.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,466.88512374043626,56.66846271248133,5.735795654898633,48.65518867382366,255.71876036636513,705.4674515749938,0.05
432,132.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,661.5884694972925,153.7676325589414,8.545834686813178,48.65518867382366,109.2479007723635,1018.8343940688993,0.0125
433,132.0,4.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,669.8348857988894,111.20305721270634,8.906726310604512,48.65518867382366,410.9133172821192,1018.5043013532114,0.05
434,132.0,5.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,673.6010563116175,86.97756694995944,9.121852278108094,48.65518867382366,714.6833552876167,1018.789885348048,0.05
435,132.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,140.27750481985484,489.5606236996666,5.762984866097331,48.65518867382366,215.66762920907505,763.8924079543564,0.1
436,132.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,488.3137431604924,437.03011932539385,6.6277826930820085,48.65518867382366,221.39559946160205,982.9815273712948,0.05
437,132.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,570.8724466692012,398.04973332207993,6.895086454946815,48.65518867382366,240.3161419714004,1043.9169585118743,0.1
438,132.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,614.2811993782383,305.9408317215845,7.434701351605218,48.65518867382366,514.9209186926485,1029.3773190400782,0.05
439,132.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,636.2117943203191,246.44923022173825,7.835942173981705,48.65518867382366,800.2169617078029,1023.4163415715162,0.025
440,135.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,300.2801306725583,77.87270984580591,18.706520594380734,48.28462104823328,13.11040077444618,465.3200087947863,0.1
441,135.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,464.77659058474035,67.86991076745414,5.735795654898633,48.28462104823328,244.32058724095057,704.5588044103234,0.05
442,135.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,678.1298463078103,157.61221037232352,8.545834686813178,48.28462104823328,92.2656180827282,1044.3078181033522,0.0125
443,135.0,4.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,687.2953521793142,114.10176745164408,8.906726310604512,48.28462104823328,393.21387075768604,1045.0534711398611,0.05
444,135.0,5.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,691.5787512793707,89.29890560139458,9.121852278108094,48.28462104823328,696.5564104405603,1045.9803026186325,0.05
445,135.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,144.95409409936414,500.0144497126445,5.762984866097331,48.28462104823328,204.21542568316642,780.9025633615333,0.1
446,135.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,480.1574983530674,447.37148254573077,6.6277826930820085,48.28462104823328,208.22486969390948,984.4074613160154,0.025
447,135.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,582.1119127994654,405.8866266980648,6.895086454946815,48.28462104823328,226.61422616813002,1064.46983221678,0.1
448,135.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,627.5059957581399,312.5274002311059,7.434701351605218,48.28462104823328,500.14668016673863,1051.538676828943,0.05
449,135.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,650.7320220779972,252.07392782318257,7.835942173981705,48.28462104823328,784.6453774196664,1046.7737180037211,0.025
450,138.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,290.241153299992,69.76054726068328,17.116489802011735,47.95752822388681,75.52419338689366,447.7605803348412,0.1
451,138.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,462.9154294430299,77.75721075820186,5.735795654898633,47.95752822388681,234.25964186278392,704.1008286765258,0.05
452,138.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,692.730597387755,161.00574431473254,8.545834686813178,47.95752822388681,77.27568797225781,1066.7927132690577,0.0125
453,138.0,4.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,702.707365718491,116.66040251185898,8.906726310604512,47.95752822388681,377.59091410079395,1068.4879061251993,0.05
454,138.0,5.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,707.447312416823,91.3479060086828,9.121852278108094,47.95752822388681,680.5561093420769,1069.9807542663577,0.05
455,138.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,149.08202835510497,509.24183829081215,5.762984866097331,47.95752822388681,194.1067887230111,795.9230976354597,0.1
456,138.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,472.95813994750955,456.49960240764113,6.6277826930820085,47.95752822388681,196.59932309750897,985.9933572631819,0.025
457,138.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,592.0327706046698,412.80409981614685,6.895086454946815,47.95752822388681,214.51981200577907,1082.6114534603064,0.1
458,138.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,639.1792658999044,318.34123594624265,7.434701351605218,47.95752822388681,487.10574762626396,1071.100075639655,0.05
459,138.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,663.5487442615554,257.0387388252771,7.835942173981705,47.95752822388681,770.9006433073952,1067.3908191721277,0.025
460,141.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,263.27448515998947,52.75238745975025,5.651764224124822,47.416325044954576,229.538161560038,402.76122587416796,0.1
461,141.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,459.83597843883433,94.11659802614604,5.735795654898633,47.416325044954576,217.612943383211,704.0531851034652,0.05
462,141.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,716.8887944226568,166.6206377662039,8.545834686813178,47.416325044954576,52.473560796377996,1103.9959040328777,0.0125
463,141.0,4.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,728.2078661890068,120.89388403528446,8.906726310604512,47.416325044954576,351.7413901195683,1107.2621920970378,0.05
464,141.0,5.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,733.7032101113965,94.7381532153389,9.121852278108094,47.416325044954576,654.0822365639934,1109.6915634334828,0.05
465,141.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,155.91205021845184,524.5093454326314,5.762984866097331,47.416325044954576,177.38118042378028,820.7873640056536,0.1
466,141.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,461.0461829574856,471.6028609300837,6.6277826930820085,47.416325044954576,177.3638574850546,989.2870629036302,0.025
467,141.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,608.4476821596364,424.2496533808404,6.895086454946815,47.416325044954576,194.50856472432147,1112.628324382493,0.1
468,141.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,658.4936942181671,327.96072661256505,7.434701351605218,47.416325044954576,465.52840437134097,1103.4660905220394,0.05
469,141.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,684.7551122187011,265.25344516284326,7.835942173981705,47.416325044954576,748.158799887252,1101.5035843023427,0.025
470,144.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,262.8490339007778,58.38811545807775,5.651764224124822,47.22984777764863,223.8863973359132,403.8839808174689,0.1
471,144.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,458.7749210939793,99.7533975707177,5.735795654898633,47.22984777764863,211.87714772831237,704.2418826236476,0.05
472,144.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,725.212756183183,168.5553085660137,8.545834686813178,47.22984777764863,43.9277261095648,1116.8146560630973,0.0125
473,144.0,4.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,736.9943327653076,122.35257477549065,8.906726310604512,47.22984777764863,342.8346638089638,1120.6222815629444,0.05
474,144.0,5.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,742.7499567739133,95.90629867197896,9.121852278108094,47.22984777764863,644.9603842858853,1123.3743418506451,0.05
475,144.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,158.26540633736755,529.7699261557483,5.762984866097331,47.22984777764863,171.61819555768298,829.3577366733538,0.1
476,144.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,456.9417924545544,476.80684805786996,6.6277826930820085,47.22984777764863,170.7360747919726,990.6140959548975,0.025
477,144.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,614.10361318332,428.1933396610261,6.895086454946815,47.22984777764863,187.61347826937464,1122.970954064913,0.1
478,144.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,665.1486843449293,331.27522364835477,7.434701351605218,47.22984777764863,458.0937030197357,1114.6181425494474,0.05
479,144.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,692.0619901160834,268.083908931686,7.835942173981705,47.22984777764863,740.3228577132703,1113.2574975633152,0.025
480,147.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,262.00357715847224,69.58743413635415,5.651764224124822,46.85928015205825,212.65521146973234,406.63084268831983,0.1
481,147.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,456.6663879382833,110.95484562569051,5.735795654898633,46.85928015205825,200.4789746028978,704.9284553704325,0.1
482,147.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,741.7541329937009,172.39988637939575,8.545834686813178,46.85928015205825,26.945443419929518,1142.2880800975502,0.0125
483,147.0,4.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,754.4547991457325,125.25128501442836,8.906726310604512,46.85928015205825,325.1352172845306,1147.1714513495942,0.05
484,147.0,5.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,760.7276517416664,98.22763732341414,9.121852278108094,46.85928015205825,626.8334394388289,1150.5647591212296,0.05
485,147.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,162.94199561687685,540.2237521687264,5.762984866097331,46.85928015205825,160.16599203177415,846.3932548003041,0.1
486,147.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,448.78554764712936,487.14821127820676,6.6277826930820085,46.85928015205825,157.56534502428008,993.5412205535828,0.025
487,147.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,625.3430793135843,436.0302330370109,6.895086454946815,46.85928015205825,173.9115624661042,1143.5238277698186,0.1
488,147.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,678.3734807248309,337.8617921578762,7.434701351605218,46.85928015205825,443.3194644938259,1136.7795003383121,0.05
489,147.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,706.5822178737616,273.7086065331302,7.835942173981705,46.85928015205825,724.7512734251338,1136.6148739955197,0.025
490,150.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,261.2484583362221,79.59009412731184,5.651764224124822,46.528308057333675,202.62408933258226,409.6547511613359,0.1
491,150.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,454.7831537128837,120.9594074672606,5.735795654898633,46.528308057333675,190.29870796643306,705.8912905686691,0.1
492,150.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,756.5280467264054,175.83366711023913,8.545834686813178,46.528308057333675,11.77773505350495,1165.0396426471868,0.025
493,150.0,4.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,770.0495967851381,127.84026509128286,8.906726310604512,46.49525104862941,309.32697477461323,1170.8838151144705,0.05
494,150.0,5.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,776.7844115633505,100.30093855906998,9.121852278108094,46.33766813077232,610.6433772405228,1174.849852418689,0.05
495,150.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,167.11888653534194,549.5605761502845,5.762984866097331,46.528308057333675,149.93746819852453,861.6133039042234,0.05
496,150.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,441.50080596280384,496.384589231865,6.6277826930820085,46.528308057333675,145.80192124078178,996.479502904379,0.025
497,150.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,635.3815969601078,443.0297463178875,6.895086454946815,46.528308057333675,161.6737104197387,1161.880605839367,0.1
498,150.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,690.1851940475706,343.74457906666265,7.434701351605218,46.528308057333675,430.1238685075593,1156.5728943177119,0.05
499,150.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,719.5509444029071,278.7322994269073,7.835942173981705,46.528308057333675,710.8435288891299,1157.476490799526,0.025
500,153.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,260.05308575575316,95.42456299846985,5.651764224124822,46.00437069108551,186.7445641495735,415.5120611097957,0.1
501,153.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,451.8019453396963,136.7968870170128,5.735795654898633,46.00437069108551,174.18308319253174,708.0864133339436,0.05
502,153.0,3.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,777.8498520896519,186.393644942975,11.539608616478265,45.70258276812659,192.85948457912576,1199.8059061197348,0.025
503,153.0,4.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,794.7365638515389,131.93868735816588,8.906726310604512,45.66952575942233,284.3021189705283,1208.4210988205978,0.025
504,153.0,5.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,802.202676684624,103.58302791392195,9.121852278108094,45.51194284156524,585.0140910173643,1213.2937817534264,0.05
505,153.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,173.73101263844322,564.3410094375417,5.762984866097331,46.00437069108551,133.74545103689906,885.7156932628357,0.05
506,153.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,429.96887190334803,511.0060138650788,6.6277826930820085,46.00437069108551,127.18011785184041,1001.7488948220799,0.025
507,153.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,651.2728294252859,454.1101564547401,6.895086454946815,46.00437069108551,142.30087484868213,1190.9398591959518,0.1
508,153.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,708.8834410231791,353.0571825408427,7.434701351605218,46.00437069108551,409.2348995663175,1187.9063477295745,0.05
509,153.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,740.0807731394588,286.6849349075376,7.835942173981705,46.00437069108551,688.8272104175978,1190.5009685068237,0.025
510,156.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,259.6276344965415,101.06029099679735,5.651764224124822,45.817893423779566,181.0927999254487,417.90465990930386,0.1
511,156.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,450.7408879948413,142.43368656158447,5.735795654898633,45.817893423779566,168.44728753763312,709.0649350731419,0.025
512,156.0,3.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,784.4583049049481,195.8536089180387,11.539608616478265,45.40869459485241,181.31987596264747,1212.806787409384,0.025
513,156.0,4.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,803.5230304278397,133.39737809837206,8.906726310604512,45.37563758614815,275.39539265992386,1221.7811882865044,0.025
514,156.0,5.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,811.2494233471407,104.75117337056201,9.121852278108094,45.21805466829106,575.8922387392562,1226.9765601705885,0.05
515,156.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,176.08436875735893,569.6015901606586,5.762984866097331,45.817893423779566,127.98246617080173,894.2965235183541,0.05
516,156.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,425.8644814004168,516.210000992865,6.6277826930820085,45.817893423779566,120.55233515875844,1003.8052468969637,0.025
517,156.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,656.9287604489695,458.05384273492575,6.895086454946815,45.817893423779566,135.40578839373532,1201.282488878372,0.1
518,156.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,715.5384311499413,356.3716795766324,7.434701351605218,45.817893423779566,401.8001982147123,1199.0583997569827,0.05
519,156.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,747.387651036841,289.5153986763803,7.835942173981705,45.817893423779566,680.9912682436161,1202.2548817677964,0.025
520,159.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,258.7821777542361,112.25960967507379,5.651764224124822,45.44732579818916,169.8616140592678,423.1234806142956,0.1
521,159.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,448.63235483914525,153.6351346165573,5.735795654898633,45.44732579818916,157.04911441221847,711.314399470178,0.025
522,159.0,3.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,797.590622339505,214.6524493292853,11.539608616478265,44.82468001692197,158.38836571998172,1238.9550308246485,0.025
523,159.0,4.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,820.9834968082645,136.29608833730984,8.906726310604512,44.791623008217705,257.6959461354907,1248.330358073154,0.025
524,159.0,5.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,829.2271183148938,107.07251202199718,9.121852278108094,44.634040090360614,557.7652938921999,1254.1669774411732,0.05
525,159.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,180.7609580368682,580.0554161736367,5.762984866097331,45.44732579818916,116.53026264489291,911.3519199580636,0.05
526,159.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,417.70823659299185,526.5513642132019,6.6277826930820085,45.44732579818916,107.38160539106592,1008.1701977656969,0.025
527,159.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,668.1682265792336,465.89073611091055,6.895086454946815,45.44732579818916,121.70387259046494,1221.8353625832776,0.1
528,159.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,728.763227529843,362.95824808615384,7.434701351605218,45.44732579818916,387.0259596888023,1221.2197575458474,0.05
529,159.0,10.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,761.9078787945191,295.1400962778247,7.835942173981705,45.44732579818916,665.4196839554796,1225.6122582000012,0.025
530,162.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,258.02611442951235,122.27478099117143,5.651764224124822,45.1159397236339,159.81794499653097,428.2981963965867,0.1
531,162.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,446.7467650647486,163.65221016210174,5.735795654898633,45.1159397236339,146.85611430025668,713.6670200241891,0.025
532,162.0,3.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,809.3344089628449,231.46361549672483,11.539608616478265,44.302415563422905,137.88149291685053,1262.6735838559464,0.025
533,162.0,4.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,836.5978004174758,138.88830670993283,8.906726310604512,44.26935855471864,241.86793067896573,1272.0723812579415,0.025
534,162.0,5.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,845.3039619285898,109.14840654242884,9.121852278108094,44.11177563686155,541.5549811672955,1278.4824465285296,0.05
535,162.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,184.9430734096687,589.4039186527863,5.762984866097331,45.1159397236339,106.2889449760536,926.6078293335954,0.05
536,162.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,410.4143831552073,535.7992950265791,6.6277826930820085,45.1159397236339,95.60346791942406,1012.3842716657589,0.025
537,162.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,678.2193004016455,472.89900438161567,6.895086454946815,45.1159397236339,109.45071344117842,1240.2151013072073,0.1
538,162.0,9.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,740.5897149412723,368.8483931836432,7.434701351605218,45.1159397236339,373.81385865368406,1241.037909098525,0.05
539,162.0,10.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,774.8928266042445,300.17007280568055,7.835942173981705,44.92506134469011,651.4945436153583,1246.499968710183,0.025
540,165.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,159.76499994789182,136.42936751439927,5.628542727191403,14.78053315930957,198.3301096645566,315.13506935858476,0.05
541,165.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,471.07849344366207,99.49051883314124,10.71100145180983,14.78053315930957,97.9716377049099,722.2049212144608,0.025
542,165.0,3.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,799.5877906207377,232.28751523449836,13.270659288944755,7.400072415901751,88.03573463892799,1248.9678860755516,0.1
543,165.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,150.5050358466464,405.9631782694529,15.148388639541727,14.78053315930957,27.93373818631683,649.4460738453431,0.1
544,165.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,498.74482701568945,419.42779216861715,10.499067321578956,14.78053315930957,108.46498409674497,977.4961224814599,0.025
545,165.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,755.5234100471765,603.9335880547658,5.62450554076283,7.07487996243704,112.2820104065689,1450.858592109355,0.0125
546,168.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,161.45348408439708,143.44834578235125,5.628542727191403,14.541355959243415,191.11089678466368,323.96060673952053,0.05
547,168.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,457.40990455896696,100.86990664047575,10.71100145180983,14.541355959243415,84.23362355359116,702.5999981655127,0.05
548,168.0,3.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,800.4575924194467,215.28870257172173,13.270659288944755,7.023129148597496,71.01468334609616,1243.3557661076504,0.05
549,168.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,165.92868097571326,394.39740353947064,5.659637277162849,14.541355959243415,203.35548702399845,641.8206041802383,0.1
550,168.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,512.1703454215492,418.3820316824948,10.499067321578956,14.541355959243415,94.99879831678435,992.0002374591462,0.025
551,168.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,757.1412694988742,610.963867438443,5.62450554076283,6.8357027623708895,105.06797565353338,1459.354116008462,0.0125
552,171.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,167.0565968748122,166.74031877666454,5.628542727191403,13.747663676389008,167.1544596766559,354.04525282308015,0.05
553,171.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,412.0516784726531,105.44730556245516,10.71100145180983,13.747663676389008,38.64501472870926,637.9951958758413,0.1
554,171.0,3.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,769.8588499970189,195.98076170168102,14.589766776688089,5.772270110818944,89.00570870832674,1191.6186439968044,0.05
555,171.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,172.948813606128,417.44056316059965,5.659637277162849,13.747663676389008,179.2667040021552,677.7741591224271,0.1
556,171.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,556.7219596602956,414.91175095623913,10.499067321578956,13.747663676389008,50.3122323310533,1041.491708205849,0.025
557,171.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,762.5100193680106,634.2933423699656,5.62450554076283,6.042010479516479,81.12872178592313,1487.7622595951946,0.0125
558,174.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,170.2291672203363,179.92859921551565,5.628542727191403,13.298262656948042,153.58994923465755,371.5408563313334,0.05
559,174.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,398.95394436257806,95.81632517501218,18.770323598262454,13.298262656948042,39.74127376312945,615.4480402585835,0.1
560,174.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,735.5279981330835,203.5742922826927,14.589766776688089,5.322869091377975,53.84509016444683,1144.77021238375,0.1
561,174.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,176.92372281070436,430.48796156497093,5.659637277162849,13.298262656948042,165.62725722792655,698.1398496558669,0.05
562,174.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,571.8437924145614,416.9231000107319,6.795364822575333,13.298262656948042,245.77552917315475,1061.5403605387128,0.025
563,174.0,8.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,765.5498897515758,647.502856993874,5.62450554076283,5.5926094600755105,67.57394076415339,1503.9896319144716,0.0125
564,177.0,1.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,173.88183249132243,195.11261996102195,5.628542727191403,12.780855218284437,137.9727648026982,392.02501044172885,0.05
565,177.0,2.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,413.8340790164738,66.17355899303251,5.782899252804041,12.780855218284437,255.00061059561583,628.6370701340633,0.1
566,177.0,3.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,708.8966454589188,194.40769829926447,20.11226632599663,4.8054616527143645,24.293099119998633,1102.605920525136,0.1
567,177.0,6.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,181.50014231464448,445.509781048218,5.659637277162849,12.780855218284437,149.92379658820437,721.5939647801952,0.05
568,177.0,7.0,2.7,-8.799999999999999,2.7,7.399500780878553,-95.93542429318487,559.3591466283859,431.05226153751914,6.795364822575333,12.780855218284437,226.920832520694,1059.2684225257794,0.0125
569,177.0,8.0,-8.799999999999999,-8.799999999999999,2.7,1.8296109590794507,-164.63425719566033,769.0497739996946,662.7113252257622,5.62450554076283,4.8280152997768955,51.967958074473785,1522.79469227168,0.0125
570,180.0,1.0,2.4000000000000004,-9.2,2.4000000000000004,2.0190523835002603,63.83663234985391,177.59582200905115,210.55156377384,14.962632996612955,12.221423416366592,122.0933849598595,413.1737325339426,0.05
